# Ariba kategori kataloğu — İKİ dışa aktarımdan ÜRETİLDİ, elle düzenlenmez.
#   tam (firma kategori seçimi) : ariba-tum-kategoriler-hiyerarsik.csv
#   discovery (talep/ilan)      : ariba-discovery-tum-kategoriler-hiyerarsik.csv
# Üretici: prisma/scripts/import-ariba-csv.ts · ADLAR BİREBİR.
# Biçim: <kod8> ⇥ <seviye> ⇥ <üstKod8> ⇥ <segmentHarfi> ⇥ <ad> ⇥ <inDiscovery 1|0> ⇥ <altAdlar |-ayrık>
# 158018 kategori — L1:58 L2:558 L3:7966 L4:149436
# Discovery alt kümesi: 158005 — L1:58 L2:558 L3:7966 L4:149423
10151805	4	10151800		Coriander seed or seedlings	1	
10151806	4	10151800		Zencefil tohumları veya fideleri	1	
10151807	4	10151800		Safran tohumları veya fideleri	1	
10151808	4	10151800		Kekik tohumları veya fideleri	1	
10151809	4	10151800		Köri tohumları veya fideleri	1	
10151810	4	10151800		Hardal tohumları veya fideleri	1	
10151811	4	10151800		Ginseng kökleri veya fideleri	1	
10151812	4	10151800		Mushroom seeds or seedlings	1	
10151813	4	10151800		Sacha inchi seeds or seedlings	1	
10151814	4	10151800		Achiote seeds or seedlings	1	
10151815	4	10151800		Kudzu seeds or seedlings	1	
10151816	4	10151800		Basil seeds or seedlings	1	
10151817	4	10151800		Anise seeds or seedlings	1	
10151818	4	10151800		Bay leaf seed or seedlings	1	
10151819	4	10151800		Sage seed or seedlings	1	
10151820	4	10151800		Dill seed or seedlings	1	
10151900	3	10150000		Çiçek tohumları ve soğanları ve fideleri ve çelikleri	1	
10151901	4	10151900		Lale tohumları veya soğanları veya fideleri veya çelikleri	1	
10151902	4	10151900		Gül tohumları veya fideleri veya çelikleri	1	
10151903	4	10151900		Nergis tohumları veya soğanları veya fideleri veya çelikleri	1	
10151904	4	10151900		Ayçiçeği tohumları	1	
10151905	4	10151900		Sümbül soğanları veya sürgünleri	1	
10151906	4	10151900		Zambak Soğanları	1	
10151907	4	10151900		Korunga tohumları veya fideleri	1	
10151908	4	10151900		Zinnia seed or seedlings	1	
10151909	4	10151900		Mutuy seed or seedling	1	
10151910	4	10151900		Marigold seed or seedlings	1	
10151911	4	10151900		Kild aliso seed	1	
10151912	4	10151900		Ivy leaf geranium seeds or seedlings	1	
10151913	4	10151900		Isabelita or dogbane seed or seedlings	1	
10151914	4	10151900		Dogo or figwort seed or seedlings	1	
10151915	4	10151900		Chachacoma seed or seedlings	1	
10151916	4	10151900		Canola seed or seedlings	1	
10151917	4	10151900		Balsam or impatiens balsamina seed or seedlings	1	
10151918	4	10151900		Achira seed or seedlings	1	
10151919	4	10151900		Acerato seed or seedlings	1	
10151920	4	10151900		Senorita enredadera seed or seedling	1	
10151921	4	10151900		Aheli amarillo seed or cutting	1	
10151922	4	10151900		Gaillardia seed or seedling	1	
10151923	4	10151900		Ciclamen seed, seedling or cutting	1	
10151924	4	10151900		Carnation seed or seedling	1	
10151925	4	10151900		Petunia seeds, seedlings or cuttings	1	
10151926	4	10151900		Pansy seeds or seedlings	1	
10151927	4	10151900		Macraea seeds or cuttings	1	
10151928	4	10151900		Melia azedarach plant	1	
10151929	4	10151900		Tipuana tipa plant	1	
10151930	4	10151900		Festuca ovina var glauca plant	1	
10151931	4	10151900		Duranta repens plant	1	
10152000	3	10150000		Ağaç ve funda tohumları ve çelikleri	1	
10152001	4	10152000		Meyve ağacı tohumları veya çelikleri	1	
10152002	4	10152000		Kozalaklı ağaç tohumları veya çelikleri	1	
10152003	4	10152000		Ceviz ağacı tohumları veya çelikleri	1	
10152004	4	10152000		Latifoliate tree seedling	1	
10152005	4	10152000		Conifer tree seedling	1	
10152006	4	10152000		Pine tree seeds or budwood	1	
10152007	4	10152000		Carob tree seeds or budwood	1	
10152008	4	10152000		Coffee seed or seedlings	1	
10152009	4	10152000		Misa seed or seedlings	1	
10152010	4	10152000		Royal poinciana seed or seedlings	1	
10152011	4	10152000		Ceticio tree seed or seedlings	1	
10152012	4	10152000		Ceibo seed or seedlings	1	
10152013	4	10152000		Willow tree seed or cutting	1	
10152014	4	10152000		Tornillo tree seed or cutting	1	
10152015	4	10152000		Huaranhuay tree seed or cutting	1	
10152016	4	10152000		Teca tree seed or cutting	1	
10152017	4	10152000		Taya or tara tree seed or cutting	1	
10152018	4	10152000		Tahuari negro tree seed or cutting	1	
10152019	4	10152000		Small poinciana tree seed or cutting	1	
10152020	4	10152000		Shihuahuaco tree seed or cutting	1	
10152021	4	10152000		Sangre de grado tree seed or cutting	1	
10152022	4	10152000		Retema tree seed or cutting	1	
10152023	4	10152000		Quishuar tree seed or cutting	1	
10152024	4	10152000		Quenua or quewina tree seed or cutting	1	
10152025	4	10152000		Qolle tree seed or cutting	1	
10152026	4	10152000		Podocarpus tree seed or cutting	1	
10152027	4	10152000		Pashaco colorado tree seed or cutting	1	
10152028	4	10152000		Palo de rosa tree seed or cutting	1	
10152029	4	10152000		Ojo de paloma tree seed or cutting	1	
10152030	4	10152000		Molle tree seed or cutting	1	
10152031	4	10152000		Miaporo tree seed or cutting	1	
10152032	4	10152000		Marupa tree seed or cutting	1	
10152033	4	10152000		Mahogany tree seed or cutting	1	
10152034	4	10152000		Jacaranda tree seed or cutting	1	
10152035	4	10152000		Italia forage tree seed or seedlings	1	
10152036	4	10152000		Huaruro tree seed or cutting	1	
10152037	4	10152000		Huaranguillo or acacia horrida bush seed or cutting	1	
10152038	4	10152000		Huarango tree seed or cutting	1	
10152039	4	10152000		Huacapu tree seed or cutting	1	
10152040	4	10152000		Ronceana regia tree seed or cutting	1	
10152041	4	10152000		Glandular nakedwood tree seed or cutting	1	
10152042	4	10152000		Eucalyptus tree seed or cutting	1	
10152043	4	10152000		Cumala tree seed or cutting	1	
10152044	4	10152000		Coral tree seed or cutting	1	
10152046	4	10152000		Cinamo tree seed or cutting	1	
10152047	4	10152000		Charan tree seed or cutting	1	
10152048	4	10152000		Castor oil bush seed or cutting	1	
10152049	4	10152000		Capirona tree seed or cutting	1	
10152050	4	10152000		Bolaina blanca tree seed or cutting	1	
10152051	4	10152000		Australian oak tree seed or cutting	1	
10152052	4	10152000		Aromo bush seed or cutting	1	
10152053	4	10152000		Aniba sp or nectandra sp or ocotea sp moena tree seed or cutting	1	
10152054	4	10152000		Cacao or cocoa tree seed	1	
10152055	4	10152000		Date palm cutting	1	
10152056	4	10152000		Oil palm seed	1	
10152057	4	10152000		Cassava seed or cutting	1	
10152058	4	10152000		Rubber tree seed or cutting	1	
10152059	4	10152000		Escalonia seed and cutting	1	
10152060	4	10152000		Basul seed and cutting	1	
10152061	4	10152000		Pisonay seed and cutting	1	
10152062	4	10152000		Pucaquiro seed and cutting	1	
10152063	4	10152000		Estoraque seed and cutting	1	
10152064	4	10152000		Cedrillo tree seed, seedling or cutting	1	
10152065	4	10152000		Enana bougainvillea spp.	1	
10152100	3	10150000		Hayvan yemi dışındaki küspeler	1	
10152101	4	10152100		Sarı akasya tohumu ekstrasyon küspesi	1	
10152102	4	10152100		Kolza tohumu küspesi	1	
10152103	4	10152100		Keten tohumu küspesi	1	
10152104	4	10152100		Neem küspesi	1	
10152200	3	10150000		Lifli bitki tohumları ve fideleri	1	
10152201	4	10152200		Pamuk tohumları veya fideleri	1	
